,datetime,Year,Month,Day,tmax,tmin,tmean,precip,season,days_since_aug_1,tmin_avg_14,tmax_avg_14,tmean_avg_14,precip_total_14,tmin_avg_7,tmax_avg_7,tmean_avg_7,precip_total_7,temp_swing,temp_swing_cumulative_14,temp_swing_cumulative_7,tmin_t-1,tmax_t-1,tmean_t-1,precip_t-1,tmin_t-2,tmax_t-2,tmean_t-2,precip_t-2,sunlight,sunlight_14_total,sunlight_7_total,DD_10,DD_9,DD_8,DD_7,DD_6,DD_5,DD_0,DD_10_14,DD_9_14,DD_8_14,DD_7_14,DD_6_14,DD_5_14,DD_0_14,DD_10_sum,DD_9_sum,DD_8_sum,DD_7_sum,DD_6_sum,DD_5_sum,DD_0_sum,tmax_delta,tmax_delta_14,tmin_delta,tmin_delta_14,tmean_delta,tmean_delta_14,DD_10_delta,DD_10_delta_14,DD_9_delta,DD_9_delta_14,DD_8_delta,DD_8_delta_14,DD_7_delta,DD_7_delta_14,DD_6_delta,DD_6_delta_14,DD_5_delta,DD_5_delta_14,DD_0_delta,DD_0_delta_14,DD_5_delta_test,tmax_avg_14_delta_test,tmin_avg_14_delta_test,sunlight_delta,sunlight_delta_14
733,2016-01-06,2016,1,6,2.3,-0.9,0.7,1.0,4,158,-6.821428571428571,-1.9714285714285715,-4.407142857142857,31.800000000000008,-9.22857142857143,-3.8142857142857145,-6.528571428571429,14.800000000000004,3.1999999999999997,67.2,38.8,-3.8,-0.5,-2.2,2.6,-6.3,-3.5,-4.9,2.2,9.367222222222221,129.83388888888888,65.09805555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.099999999999994,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,2.8,-1.700000000000002,2.9,-0.9999999999999938,2.9000000000000004,-1.3999999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,-1.3999999999999995,-1.4000000000000004,-6.1571428571428575,-5.921428571428571,0.0161111111111083,0.11083333333333556
734,2016-01-07,2016,1,7,2.7,0.5,1.6,3.4,4,159,-6.892857142857144,-2.092857142857143,-4.507142857142857,33.00000000000001,-9.37142857142857,-3.828571428571429,-6.614285714285714,5.800000000000004,2.2,67.8,34.8,-0.9,2.3,0.7,1.0,-3.8,-0.5,-2.2,2.6,9.384166666666665,129.94472222222223,65.18055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.199999999999996,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,0.40000000000000036,1.8999999999999977,1.4,1.3000000000000065,0.9000000000000001,1.6000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000004,0.0,-5.728571428571429,-5.4785714285714295,0.01694444444444443,0.12638888888888644
735,2016-01-08,2016,1,8,3.7,-0.1,1.8,1.2,4,160,-6.8,-1.957142857142857,-4.392857142857142,26.800000000000008,-8.357142857142858,-3.385714285714286,-5.885714285714286,6.800000000000004,3.8000000000000003,66.7,24.599999999999998,0.5,2.7,1.6,3.4,-0.9,2.3,0.7,1.0,9.402222222222223,130.07111111111112,65.27055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.199999999999996,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,1.0,1.9999999999999982,-0.6,3.1000000000000063,0.19999999999999996,2.6000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,-4.857142857142857,-5.085714285714285,0.01805555555555749,0.141388888888887
736,2016-01-09,2016,1,9,2.5,0.1,1.3,0.0,4,161,-6.578571428571428,-1.8142857142857145,-4.207142857142856,24.60000000000001,-5.9142857142857155,-2.400000000000001,-4.171428571428572,10.200000000000003,2.4,64.5,17.4,-0.1,3.7,1.8,1.2,0.5,2.7,1.6,3.4,9.421111111111111,130.2125,65.36777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.4,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,-1.2000000000000002,3.4999999999999982,0.2,5.700000000000006,-0.5,4.600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0,-4.357142857142858,-4.685714285714285,0.01888888888888829,0.15638888888888935
737,2016-01-10,2016,1,10,2.3,0.4,1.4,1.8,4,162,-6.171428571428572,-1.5642857142857143,-3.8785714285714277,25.800000000000008,-3.5285714285714285,-1.0428571428571431,-2.3000000000000003,11.400000000000004,1.9,61.5,18.499999999999996,0.1,2.5,1.3,0.0,-0.1,3.7,1.8,1.2,9.44111111111111,130.3688888888889,65.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.4,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,-0.20000000000000018,5.799999999999998,0.30000000000000004,8.800000000000004,0.09999999999999987,7.3000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-3.757142857142857,-3.842857142857143,0.019999999999999574,0.17138888888888815
738,2016-01-11,2016,1,11,1.9,0.7,1.3,0.4,4,163,-5.542857142857144,-1.1500000000000001,-3.357142857142857,25.800000000000004,-2.485714285714286,0.15714285714285697,-1.171428571428572,11.400000000000004,1.2,60.2,19.599999999999998,0.4,2.3,1.4,1.8,0.1,2.5,1.3,0.0,9.461944444444445,130.54027777777776,65.58416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.599999999999994,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,-0.3999999999999999,2.4999999999999982,0.29999999999999993,3.8000000000000065,-0.09999999999999987,3.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,0.0,-2.8500000000000005,-2.52857142857143,0.020833333333333925,0.18611111111111178
739,2016-01-12,2016,1,12,2.4,0.2,1.3,0.0,4,164,-5.271428571428572,-0.9714285714285715,-3.1285714285714277,27.600000000000005,-1.4428571428571426,1.357142857142857,-0.042857142857143184,12.200000000000003,2.1999999999999997,55.9,17.999999999999996,0.7,1.9,1.3,0.4,0.4,2.3,1.4,1.8,9.483888888888888,130.7263888888889,65.70305555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.9,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,0.5,1.7999999999999985,-0.49999999999999994,6.100000000000007,0.0,4.0000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000000000001,0.0,-2.2357142857142858,-1.8428571428571439,0.021944444444443434,0.2005555555555567
740,2016-01-13,2016,1,13,4.0,1.6,2.8,0.0,4,165,-4.835714285714286,-0.8428571428571429,-2.8428571428571425,25.20000000000001,-0.4428571428571428,2.1285714285714286,0.8428571428571425,10.400000000000004,2.4,55.7,16.9,0.2,2.4,1.3,0.0,0.7,1.9,1.3,0.4,9.506388888888889,130.92694444444444,65.82888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.3,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-101.8,1.6,2.799999999999998,1.4000000000000001,3.0000000000000067,1.4999999999999998,2.900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000008,0.0,-1.6428571428571428,-1.035714285714286,0.022500000000000853,0.2152777777777768
741,2016-01-14,2016,1,14,1.7,-2.0,-0.2,4.2,4,166,-4.621428571428572,-0.6428571428571429,-2.6357142857142857,13.600000000000007,0.12857142857142856,2.5428571428571423,1.3428571428571427,7.800000000000003,3.7,50.9,16.099999999999998,1.6,4.0,2.8,0.0,0.2,2.4,1.3,0.0,9.53,131.14222222222222,65.96166666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-41.9,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-102.0,-2.3,4.799999999999999,-3.6,9.600000000000007,-3.0,7.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,4.400000000000001,0.0,-1.2214285714285715,-1.0142857142857147,0.02361111111111036,0.22916666666666607
742,2016-01-15,2016,1,15,-1.2,-3.7,-2.5,0.0,4,167,-3.935714285714286,-0.29999999999999993,-2.121428571428571,13.600000000000007,0.4857142857142857,2.785714285714285,1.6428571428571426,6.800000000000004,2.5,42.2,17.599999999999998,-2.0,1.7,-0.2,4.2,1.6,4.0,2.8,0.0,9.554722222222221,131.37138888888887,66.10083333333333,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-31.699999999999992,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,-2.9,5.899999999999999,-1.7000000000000002,14.600000000000009,-2.3,10.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,10.200000000000003,0.0,-0.5142857142857142,-0.20000000000000062,0.024722222222221646,0.24305555555555358
743,2016-01-16,2016,1,16,2.8,-2.6,0.1,0.2,4,168,-2.892857142857143,0.12142857142857143,-1.3928571428571423,17.800000000000008,0.12857142857142856,2.6428571428571423,1.3857142857142855,7.600000000000004,5.4,33.699999999999996,16.299999999999997,-3.7,-1.2,-2.5,0.0,-2.0,1.7,-0.2,4.2,9.58,131.61444444444444,66.24666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.89999999999999,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,4.0,4.599999999999999,1.1,13.100000000000007,2.6,8.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.8,0.0,0.14999999999999997,1.528571428571429,0.025277777777779065,0.2572222222222198
744,2016-01-17,2016,1,17,3.5,1.2,2.4,0.0,4,169,-1.957142857142857,0.45,-0.7642857142857137,17.800000000000008,-0.38571428571428573,1.9428571428571426,0.7714285714285712,6.400000000000004,2.3,37.8,19.299999999999997,-2.6,2.8,0.1,0.2,-3.7,-1.2,-2.5,0.0,9.606111111111112,131.87166666666667,66.39916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.29999999999999,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,0.7000000000000002,8.7,3.8,4.600000000000005,2.3,6.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,1.0499999999999998,3.5357142857142856,0.02611111111111164,0.2705555555555552
745,2016-01-18,2016,1,18,3.9,1.0,2.5,0.0,4,170,-1.6285714285714286,1.0714285714285714,-0.28571428571428525,18.000000000000007,-0.7714285714285715,1.9857142857142855,0.5999999999999996,6.600000000000004,2.9,39.3,19.7,1.2,3.5,2.4,0.0,-2.6,2.8,0.1,0.2,9.633055555555556,132.14222222222222,66.55805555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.799999999999994,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,0.3999999999999999,9.599999999999998,-0.19999999999999996,8.100000000000005,0.10000000000000009,8.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500000000000001,0.0,2.1714285714285713,4.371428571428572,0.026944444444444215,0.28388888888888886
746,2016-01-19,2016,1,19,3.1,0.8,2.0,0.0,4,171,-1.05,1.7571428571428573,0.3500000000000005,17.000000000000007,-0.6571428571428573,2.157142857142857,0.7428571428571425,4.800000000000004,2.3,39.4,21.4,1.0,3.9,2.5,0.0,1.2,3.5,2.4,0.0,9.660833333333333,132.4261111111111,66.72305555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.899999999999993,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,-0.7999999999999998,7.399999999999999,-0.19999999999999996,7.300000000000005,-0.5,7.400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.900000000000001,0.0,3.4214285714285717,5.414285714285715,0.02777777777777679,0.29694444444444557
747,2016-01-20,2016,1,20,4.9,0.6,2.8,1.0,4,172,-0.5285714285714286,2.2857142857142856,0.8785714285714291,14.800000000000008,-0.6142857142857142,2.4428571428571426,0.9142857142857139,4.400000000000004,4.300000000000001,38.39999999999999,21.499999999999996,0.8,3.1,2.0,0.0,1.0,3.9,2.5,0.0,9.689444444444444,132.72305555555556,66.89416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.699999999999993,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,1.8000000000000003,3.599999999999999,-0.20000000000000007,4.600000000000005,0.7999999999999998,4.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000000000001,0.0,4.257142857142857,6.292857142857143,0.028611111111111143,0.30972222222222
748,2016-01-21,2016,1,21,6.0,1.8,3.9,0.8,4,173,-0.2,2.542857142857143,1.178571428571429,12.200000000000006,-0.5285714285714286,2.5428571428571423,1.014285714285714,4.400000000000004,4.2,39.5,23.4,0.6,4.9,2.8,1.0,0.8,3.1,2.0,0.0,9.71861111111111,133.03277777777777,67.07111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.699999999999993,187.4,239.3,297.7,357.9,422.90000000000003,493.2,-104.5,1.0999999999999996,2.5999999999999996,1.2000000000000002,1.5000000000000049,1.1,2.1000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,4.635714285714286,6.692857142857144,0.029166666666666785,0.32222222222222285
749,2016-01-22,2016,1,22,8.7,3.5,6.1,0.0,4,174,-0.09285714285714287,2.728571428571428,1.3285714285714292,12.200000000000006,-0.6714285714285716,2.6714285714285713,1.014285714285714,5.400000000000004,5.199999999999999,41.5,23.9,1.8,6.0,3.9,0.8,0.6,4.9,2.8,1.0,9.74861111111111,133.355,67.25416666666666,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.3,-104.5,2.6999999999999993,3.299999999999999,1.7,1.3000000000000052,2.1999999999999997,2.3000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,0.0,1.0999999999999996,0.0,0.0,8.881784197001252e-16,0.0,4.685714285714285,6.707142857142857,0.02999999999999936,0.3344444444444452
750,2016-01-23,2016,1,23,3.9,-0.7,1.6,43.4,4,175,-3.172065784643304e-17,2.9642857142857144,1.4928571428571433,9.600000000000009,-0.12857142857142861,3.2857142857142856,1.5999999999999996,2.0000000000000036,4.6,42.9,26.599999999999998,3.5,8.7,6.1,0.0,1.8,6.0,3.9,0.8,9.779444444444444,133.68944444444443,67.44277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.3,-104.5,-4.799999999999999,4.999999999999998,-4.2,3.600000000000005,-4.5,4.3000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999964,0.09999999999999964,-1.0999999999999996,1.0999999999999996,0.0,8.881784197001252e-16,1.0999999999999996,4.7785714285714285,6.578571428571428,0.030833333333333712,0.3463888888888871
751,2016-01-24,2016,1,24,4.3,0.7,2.5,0.0,4,176,0.2571428571428571,3.3214285714285716,1.8000000000000003,8.400000000000007,0.9,4.7,2.8285714285714283,2.0000000000000036,3.5999999999999996,45.1,25.799999999999997,-0.7,3.9,1.6,43.4,3.5,8.7,6.1,0.0,9.810833333333333,134.03583333333333,67.63666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.3,-104.5,0.3999999999999999,1.3999999999999995,1.4,-0.7999999999999954,0.8999999999999999,0.3000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.0999999999999996,4.885714285714286,6.428571428571429,0.031388888888889355,0.3583333333333325
752,2016-01-25,2016,1,25,2.8,0.3,1.6,0.0,4,177,0.19999999999999998,3.4214285714285713,1.8214285714285718,51.800000000000004,1.1714285714285715,4.857142857142857,3.0428571428571423,45.2,2.5,46.8,27.099999999999998,0.7,4.3,2.5,0.0,-0.7,3.9,1.6,43.4,9.842777777777778,134.39416666666665,67.83611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.3,-104.5,-1.5,1.9999999999999996,-0.39999999999999997,0.3000000000000045,-0.8999999999999999,1.1000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.0999999999999996,4.571428571428571,5.742857142857144,0.031944444444445,0.3697222222222223
753,2016-01-26,2016,1,26,4.9,1.1,3.0,0.0,4,178,0.2214285714285714,3.564285714285714,1.9000000000000004,50.00000000000001,1.1,4.971428571428571,3.057142857142857,45.2,3.8000000000000003,48.1,26.699999999999996,0.3,2.8,1.6,0.0,0.7,4.3,2.5,0.0,9.875555555555556,134.76388888888889,68.04083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.3,-104.5,2.1000000000000005,0.8999999999999995,0.8,-0.39999999999999536,1.4,0.3000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.0999999999999996,4.535714285714286,5.492857142857144,0.03277777777777757,0.38083333333333336
754,2016-01-27,2016,1,27,6.4,3.1,4.8,0.0,4,179,0.1928571428571428,3.6285714285714286,1.921428571428572,49.6,1.0,4.814285714285714,2.928571428571428,45.2,3.3000000000000003,49.699999999999996,28.2,1.1,4.9,3.0,0.0,0.3,2.8,1.6,0.0,9.90861111111111,135.1447222222222,68.25055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.3,-104.5,1.5,2.5,2.0,0.9000000000000046,1.7999999999999998,1.7000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.0999999999999996,4.4714285714285715,5.028571428571429,0.033055555555554506,0.3916666666666675
755,2016-01-28,2016,1,28,7.3,3.8,5.6,0.6,4,180,0.2571428571428571,3.807142857142857,2.0428571428571436,49.6,1.042857142857143,5.071428571428571,3.0714285714285707,45.2,3.5,50.599999999999994,27.2,3.1,6.4,4.8,0.0,1.1,4.9,3.0,0.0,9.94277777777778,135.5363888888889,68.46527777777777,0.0,0.0,0.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.0999999999999996,-2.699999999999993,187.4,239.3,297.7,357.9,423.0,494.9,-104.5,0.8999999999999995,2.4,0.6999999999999997,1.5000000000000044,0.7999999999999998,2.0000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999996,0.0,0.0,8.881784197001252e-16,1.0999999999999996,4.45,4.878571428571429,0.03416666666666934,0.40222222222222115
756,2016-01-29,2016,1,29,4.3,1.4,2.9,0.0,4,181,0.36428571428571427,3.978571428571428,2.1857142857142864,49.6,1.4000000000000001,5.285714285714286,3.3571428571428568,44.2,2.9,50.39999999999999,26.499999999999996,3.8,7.3,5.6,0.6,3.1,6.4,4.8,0.0,9.977222222222222,135.9386111111111,68.68444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,-2.499999999999993,187.4,239.3,297.7,357.9,423.0,494.9,-104.5,-3.0,5.599999999999999,-2.4,5.800000000000004,-2.6999999999999997,5.8000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999996,0.5999999999999996,0.0,0.2000000000000009,1.6999999999999993,4.2785714285714285,4.3,0.03444444444444272,0.41277777777778013
757,2016-01-30,2016,1,30,4.6,0.5,2.6,0.0,4,182,0.7785714285714286,4.378571428571428,2.6000000000000005,46.00000000000001,1.6857142857142855,5.471428571428571,3.599999999999999,44.00000000000001,4.1,50.8,24.199999999999996,1.4,4.3,2.9,0.0,3.8,7.3,5.6,0.6,10.012222222222222,136.3513888888889,68.9086111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,7.105427357601002e-15,187.4,239.3,297.7,357.9,423.0,494.9,-104.5,0.2999999999999998,5.5,-0.8999999999999999,5.100000000000004,-0.2999999999999998,5.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.500000000000001,1.6999999999999993,4.257142857142857,3.6714285714285713,0.03500000000000014,0.4225000000000012
758,2016-01-31,2016,1,31,2.9,0.2,1.6,0.0,4,183,1.1428571428571428,4.771428571428571,2.985714285714286,46.00000000000001,1.385714285714286,4.8428571428571425,3.1428571428571423,44.00000000000001,2.6999999999999997,49.5,23.7,0.5,4.6,2.6,0.0,1.4,4.3,2.9,0.0,10.047777777777778,136.77388888888888,69.13722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,7.105427357601002e-15,187.4,239.3,297.7,357.9,423.0,494.9,-104.5,-1.6999999999999997,1.799999999999999,-0.3,3.1000000000000045,-1.0,2.5000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.6999999999999993,4.321428571428571,3.0999999999999996,0.035555555555555785,0.4322222222222223
759,2016-02-01,2016,2,1,1.9,-0.5,0.7,0.0,4,184,1.364285714285714,4.8999999999999995,3.1642857142857146,45.800000000000004,1.5571428571428572,4.942857142857142,3.2857142857142856,0.6000000000000071,2.4,49.9,22.799999999999997,0.2,2.9,1.6,0.0,0.5,4.6,2.6,0.0,10.083888888888888,137.2061111111111,69.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,7.105427357601002e-15,187.4,239.3,297.7,357.9,423.0,494.9,-104.5,-1.0,-0.600000000000001,-0.7,-0.9999999999999953,-0.9000000000000001,-0.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.6999999999999993,3.8285714285714283,2.992857142857143,0.03611111111110965,0.44166666666666643
760,2016-02-02,2016,2,2,2.7,-7.3,-2.3,0.2,4,185,1.2928571428571427,4.857142857142857,3.1071428571428577,45.800000000000004,1.4857142857142855,4.742857142857143,3.157142857142857,0.6000000000000071,10.0,49.4,22.699999999999996,-0.5,1.9,0.7,0.0,0.2,2.9,1.6,0.0,10.120555555555557,137.64777777777778,69.60694444444445,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,7.105427357601002e-15,187.4,239.3,297.7,357.9,423.0,494.9,-106.8,0.8000000000000003,-2.000000000000001,-6.8,-1.4999999999999953,-3.0,-1.7999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,8.881784197001252e-16,1.6999999999999993,3.0999999999999996,2.3428571428571425,0.036666666666668846,0.45083333333333186
761,2016-02-03,2016,2,3,0.8,-7.5,-3.4,0.0,4,186,1.1857142857142855,4.7142857142857135,2.9785714285714286,45.800000000000004,1.3714285714285714,4.614285714285714,3.028571428571428,0.6000000000000071,8.3,57.099999999999994,28.9,-7.3,2.7,-2.3,0.2,-0.5,1.9,0.7,0.0,10.1575,138.0986111111111,69.84805555555555,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,-2.2999999999999927,187.4,239.3,297.7,357.9,423.0,494.9,-110.2,-1.9000000000000001,-0.4000000000000008,-0.20000000000000018,-8.099999999999994,-1.1,-4.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-2.299999999999999,1.6999999999999993,2.428571428571428,1.714285714285714,0.036944444444444,0.4597222222222239
762,2016-02-04,2016,2,4,3.2,0.7,2.0,5.6,4,187,0.6071428571428571,4.685714285714285,2.6714285714285717,46.0,0.17142857142857146,4.3,2.271428571428571,0.8000000000000071,2.5,61.1,33.9,-7.5,0.8,-3.4,0.0,-7.3,2.7,-2.3,0.2,10.195277777777779,138.55833333333334,70.09305555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,-5.699999999999992,187.4,239.3,297.7,357.9,423.0,494.9,-110.2,2.4000000000000004,-4.100000000000001,8.2,-8.099999999999994,5.4,-6.1999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,-3.399999999999999,1.6999999999999993,2.142857142857142,0.8071428571428572,0.037777777777778354,0.4680555555555568
763,2016-02-05,2016,2,5,6.9,1.3,4.1,3.2,4,188,0.0285714285714286,4.392857142857143,2.228571428571429,45.0,-1.342857142857143,3.5,1.0999999999999996,0.8000000000000071,5.6000000000000005,59.4,32.9,0.7,3.2,2.0,5.6,-7.5,0.8,-3.4,0.0,10.233055555555556,139.02638888888887,70.34194444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1.6999999999999993,-5.699999999999992,187.4,239.3,297.7,357.9,423.0,494.9,-110.2,3.7,-2.8000000000000007,0.6000000000000001,-1.0999999999999943,2.0999999999999996,-1.8999999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.6999999999999993,1.664285714285715,0.12142857142857147,0.03777777777777658,0.47666666666666835
